Country Code,Country Name,Power Plant Name,Power Plant Capacity(MWh),Latitude,Longitude,Primary Fuel,GNI,Population,Country Status
ARG,Argentina,LAS MADERAS,30.0,-24.4438,-65.2203,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,LOS CORONELES (EX 25  DE MAYO),6.6000000000000005,-34.6,-68.5285,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,LOS MOLINOS I,59.04,-31.838,-64.4452,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,LOS MOLINOS II,4.5,-31.838,-64.4452,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,LOS QUIROGA,2.5,-27.6509,-64.3618,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,LOS REYUNOS,224.0,-34.6028,-68.6383,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,LUJAN DE CUYO,549.76,-33.0551,-68.98100000000001,Gas,9070.0,45376763.0,Developing
ARG,Argentina,MAR DE AJO,34.0,-36.7208,-63.1977,Gas,9070.0,45376763.0,Developing
ARG,Argentina,MAR DEL PLATA (9 DE JULIO),201.3,-38.0495,-57.54600000000001,Gas,9070.0,45376763.0,Developing
ARG,Argentina,MAYOR BURATOVICH,2.02,-39.2291,-62.6497,Wind,9070.0,45376763.0,Developing
ARG,Argentina,MBURUCUYA,1.035,-28.0441,-58.2285,Oil,9070.0,45376763.0,Developing
ARG,Argentina,MERCEDES,2.3080000000000003,-29.1808,-58.0793,Oil,9070.0,45376763.0,Developing
ARG,Argentina,MODESTO MARANZANA,250.0,-33.1608,-64.3656,Gas,9070.0,45376763.0,Developing
ARG,Argentina,NECOCHEA,206.0,-38.5785,-58.7108,Coal,9070.0,45376763.0,Developing
ARG,Argentina,NIHUIL I,74.24,-34.9907,-68.6237,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,NIHUIL II,133.12,-34.9039,-68.6177,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,NIHUIL III,52.0,-34.8821,-68.57600000000001,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,NIHUIL IV,22.4,-34.833,-68.5168,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,NUEVA ESPERANZA,3.38,-26.2072,-64.2477,Oil,9070.0,45376763.0,Developing
ARG,Argentina,NUEVO PUERTO,1217.7,-34.5721,-58.3835,Gas,9070.0,45376763.0,Developing
ARG,Argentina,OBERA (TG Nº21 FIAT ),17.2,-27.5019,-55.1245,Gas,9070.0,45376763.0,Developing
ARG,Argentina,ORENSE,1.72,-38.6851,-59.7804,Oil,9070.0,45376763.0,Developing
ARG,Argentina,PARANA,845.26,-33.3549,-60.1718,Other,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO ARAUCO SAPEM I,25.2,-28.6684,-66.7524,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO ARAUCO SAPEM II,25.2,-28.6684,-66.7524,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO DIADEMA,6.3,-45.7458,-67.6953,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO EL TORDILLO,3.0,-45.8507,-67.9081,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO LOMA BLANCA IV (ENARSA),50.0,-43.0907,-65.2298,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO RAWSON I (ENARSA),48.6,-43.3522,-65.1734,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PARQUE EOLICO RAWSON II (ENARSA),28.8,-43.3522,-65.1734,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PASO DE LOS LIBRES,2.135,-29.7148,-57.0933,Oil,9070.0,45376763.0,Developing
ARG,Argentina,PATAGONIA,123.7,-45.7934,-67.5145,Gas,9070.0,45376763.0,Developing
ARG,Argentina,PERUGORRIA,1.11,-29.34,-58.6077,Oil,9070.0,45376763.0,Developing
ARG,Argentina,PICO TRUNCADO - JORGE ROMANUTTI,2.4,-46.8065,-67.9808,Wind,9070.0,45376763.0,Developing
ARG,Argentina,PICO TRUNCADO I,45.6,-46.7842,-67.9498,Gas,9070.0,45376763.0,Developing
ARG,Argentina,PIEDRA DEL AGUILA (CPSA),1400.0,-31.6651,-63.8314,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,PIEDRAS MORAS,6.3,-32.1675,-64.2438,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,PILAR  BICENTENARIO,467.0,-31.6651,-63.8314,Gas,9070.0,45376763.0,Developing
ARG,Argentina,PILAR ZANICHELLI,216.0,-31.6662,-63.8344,Coal,9070.0,45376763.0,Developing
ARG,Argentina,PLANICIE BANDERITA,472.0,-28.5339,-65.7997,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,PLANTA PILOTO FOTOVOLTAICA SAN JUAN 1,1.2,-31.3891,-68.6752,Solar,9070.0,45376763.0,Developing
ARG,Argentina,PRESIDENTE SARMIENTO,31.5,-31.5129,-68.5399,Gas,9070.0,45376763.0,Developing
ARG,Argentina,PUEBLO VIEJO,19.2,-27.1149,-65.7523,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,PUERTO MADRYN,42.0,-42.7069,-65.1048,Gas,9070.0,45376763.0,Developing
ARG,Argentina,PUERTO NUEVO,589.0,-34.5754,-58.3788,Coal,9070.0,45376763.0,Developing
ARG,Argentina,PUNTA ALTA - CENTENARIO,1.8,-38.7833,-61.8984,Wind,9070.0,45376763.0,Developing
ARG,Argentina,QUEBRADA DE ULLUM,45.0,-31.2567,-61.5203,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,RIO CORRALITO,13.2,-24.983,-65.686,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,RIO CUARTO,35.57,-33.1614,-64.3649,Gas,9070.0,45376763.0,Developing
ARG,Argentina,RIO GRANDE,750.0,-53.7862,-67.7222,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,RIO HONDO,19.0,-27.5225,-64.8861,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,SALTO ANDERSEN,7.9,-38.8244,-64.8296,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,SALTO GRANDE (MITAD ARGENTINA),945.0,-31.3891,-68.6752,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,SAN FRANCISCO,40.0,-31.4391,-62.1119,Gas,9070.0,45376763.0,Developing
ARG,Argentina,SAN MARTIN DE LOS ANDES,4.218,-40.1511,-71.334,Oil,9070.0,45376763.0,Developing
ARG,Argentina,SAN NICOLAS,644.0,-33.3562,-60.1729,Coal,9070.0,45376763.0,Developing
ARG,Argentina,SAN PEDRO,2.216,-26.6253,-54.1102,Oil,9070.0,45376763.0,Developing
ARG,Argentina,SAN ROQUE,26.0,-31.3533,-64.3938,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,SANTA ISABEL,2.25,-36.2314,-66.9381,Oil,9070.0,45376763.0,Developing
ARG,Argentina,SANTO TOME,2.684,-28.5497,-56.0722,Oil,9070.0,45376763.0,Developing
ARG,Argentina,SORRENTO,226.0,-32.9053,-60.6807,Coal,9070.0,45376763.0,Developing
ARG,Argentina,SUDOESTE,140.0,-31.463,-64.2388,Gas,9070.0,45376763.0,Developing
ARG,Argentina,Saujil,22.5,-28.165,-66.225,Solar,9070.0,45376763.0,Developing
ARG,Argentina,TARTAGAL,17.0,-22.5099,-63.797,Gas,9070.0,45376763.0,Developing
ARG,Argentina,TENARIS SIDERCA CETE II,163.20000000000005,-33.3655,-60.1435,Gas,9070.0,45376763.0,Developing
ARG,Argentina,TOSTADO,3.2,-29.2352,-61.7577,Oil,9070.0,45376763.0,Developing
ARG,Argentina,ULLUM,42.0,-31.4557,-68.7556,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,URUGUA-I,120.0,-25.8766,-54.5687,Hydro,9070.0,45376763.0,Developing
ARG,Argentina,VENADO TUERTO,9.1,-33.7777,-61.9555,Oil,9070.0,45376763.0,Developing
ARG,Argentina,VILLA GESELL,130.0,-37.2487,-56.9973,Gas,9070.0,45376763.0,Developing
ARG,Argentina,VILLA MARIA (LAS PLAYAS),48.0,-39.0872,-67.0881,Gas,9070.0,45376763.0,Developing
ARG,Argentina,VUELTA DE OBLIGADO,560.0,-32.5807,-60.7903,Gas,9070.0,45376763.0,Developing
ARG,Argentina,YACYRETA,1550.0,-27.4827,-56.7397,Hydro,9070.0,45376763.0,Developing
ARM,Armenia,Armenian-2,375.0,40.1805,44.1498,Nuclear,4220.0,2963234.0,Developing
ARM,Armenia,Hrazadan,1110.0,40.564,44.7479,Gas,4220.0,2963234.0,Developing
ARM,Armenia,New Yerevan,271.0,40.1152,44.4973,Gas,4220.0,2963234.0,Developing
ARM,Armenia,Sevan-Hrazdan Cascade,561.0,40.5078,44.7606,Hydro,4220.0,2963234.0,Developing
ARM,Armenia,Shamb,170.0,39.4743,46.1306,Hydro,4220.0,2963234.0,Developing
ARM,Armenia,Spandaryan,76.0,39.6494,45.85,Hydro,4220.0,2963234.0,Developing
ARM,Armenia,Tatev,158.0,39.3956,46.2578,Hydro,4220.0,2963234.0,Developing
ARM,Armenia,Yerevan,550.0,40.1138,44.5038,Gas,4220.0,2963234.0,Developing
AZE,Azerbaijan,Astara ES,87.0,38.455999999999996,48.875,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Azerbaijan TPP,2400.0,40.78,46.9901,Oil,4480.0,10093121.0,Developing
AZE,Azerbaijan,Baku ES,105.0,40.3734,49.9192,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Baku TEC,107.0,40.3734,49.9192,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Gusar,1.0,41.3979,48.3308,Hydro,4480.0,10093121.0,Developing
AZE,Azerbaijan,Janub,780.0,39.8943,48.9173,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Khachmaz ES,87.0,41.4635,48.806000000000004,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Mingechevir,402.0,40.79,47.0287,Hydro,4480.0,10093121.0,Developing
AZE,Azerbaijan,Sangachal ES,299.0,40.1794,49.47,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Shamkir,405.0,40.9487,46.168,Hydro,4480.0,10093121.0,Developing
AZE,Azerbaijan,Shimal,400.0,40.4995,50.2077,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Sumqayit,525.0,40.6036,49.6332,Gas,4480.0,10093121.0,Developing
AZE,Azerbaijan,Varvara,16.0,40.6837,47.0926,Hydro,4480.0,10093121.0,Developing
AZE,Azerbaijan,Yenikend,150.0,40.9193,46.2829,Hydro,4480.0,10093121.0,Developing
BGD,Bangladesh,Amnura,50.0,24.6301,88.4006,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Ashuganj (Aggreko),1649.0,24.0426,91.0158,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Baghabari GT 1,223.0,24.1361,89.5933,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Barabkunda (Regent),22.0,22.5713,91.6841,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Barishal GT-unit-1 2,40.0,22.6588,90.3373,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Barupukuria ST 1,250.0,25.5502,88.9527,Coal,2030.0,164689383.0,Developing
BGD,Bangladesh,Bera Peaking,71.0,24.0895,89.6176,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Bheramara GT (Unit-1 2 3),560.0,24.0487,89.0173,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Bhola CCPP GT-1 2 ST,227.0,22.4786,90.7101,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Bogra GBB,42.0,24.8408,89.3506,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,CLCPC Keranigonj,100.0,23.6473,90.3473,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Chittagong Roazan,553.0,22.456999999999997,91.9784,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Faridpur,54.0,23.6183,89.7733,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Fenchuganj (Barakatullah),296.0,24.6863,91.9189,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Feni (Doreen),33.0,23.9186,90.6926,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Ghorasal ST :Unit-3,861.0,23.9797,90.637,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Gopalganj,5.0,26.585,84.145,Solar,2030.0,164689383.0,Developing
BGD,Bangladesh,Gopalganj Peaking,109.0,23.9797,90.637,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Hathazari,98.0,22.4918,91.8051,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Hobiganj (Confidence-EP),11.0,24.2639,91.37899999999999,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Horippur Power CCPP,946.0,23.6839,90.5314,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Jamalpur RPP,95.0,24.9103,89.9607,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Jangalia (Summit),85.0,23.4289,91.17,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Jhulda,100.0,22.2972,91.8062,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Kaptai Hydro:Unit-1 2 3 4 5,230.0,22.495,92.21600000000001,Hydro,2030.0,164689383.0,Developing
BGD,Bangladesh,Karanigonj (Powerpac),100.0,23.6783,90.4295,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Katakhali (Peaking),100.0,24.366,88.6763,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Kathpotti 52 mw,52.0,23.5699,90.4804,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Khulna (KPCL-2),510.0,22.8646,89.5357,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Kodda Gajipur,149.0,23.9904,90.3429,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Madanganj (Summit),157.0,23.59,90.5153,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Meghnaghat CCPP,855.0,23.6112,90.6007,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Mymensingh,210.0,24.7611,90.4193,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Narshingdi (Doreen),22.0,23.9186,90.6926,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Noapara (khanjahan ali),40.0,22.3602,91.7812,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Northen 55 MW,55.0,23.8094,90.2433,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Pagla (DPA),50.0,23.6584,90.4584,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Patenga 50 MW,50.0,22.2385,91.8129,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Rangpur GT,20.0,25.7233,89.2432,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Santahar Peaking,50.0,24.7972,88.9839,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Shahjibazar 330 MW,536.0,24.2532,91.3751,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Shiddirganj ST,210.0,23.6846,90.51700000000001,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Shikalbaha Peaking (GT),261.0,22.3227,91.8651,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Siddhirganj (Dutch Bangla),520.0,24.3884,89.7436,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Siddirgonj (Desh),96.0,23.6825,90.5252,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Summit Barisal 110MW,110.0,22.659000000000002,90.3364,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Summit Bibiana-2,341.0,24.6358,91.6587,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Summit Power  Comilla,25.0,23.44,91.1869,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Summit Power  Maona,33.0,24.2276,90.4201,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Summit Power (Madhabdi+Ashulia),80.0,23.8901,90.0323,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Summit Power Rupgonj,33.0,23.755,90.5496,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Sylhet (Energyprima),222.0,24.9096,91.83,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Teknaf,28.0,20.982,92.256,Solar,2030.0,164689383.0,Developing
BGD,Bangladesh,Thakurgaon (RZ),47.0,26.0383,88.4256,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Titas(Dautkandi),52.0,23.5461,90.7779,Oil,2030.0,164689383.0,Developing
BGD,Bangladesh,Tongi GT,105.0,23.897,90.4123,Gas,2030.0,164689383.0,Developing
BGD,Bangladesh,Ullapara (Summit),11.0,24.3071,89.5512,Gas,2030.0,164689383.0,Developing
BLR,Belarus,Bereza SDPP Thermal Power Plant Belarus,1130.0,52.4538,25.1926,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Blizhnyaya Rechitsa,55.0,53.64,31.55,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Blizhnyaya Rechitsa 2,109.0,53.625,31.6,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Bobruisk CHP-2 Power Plant Belarus,180.0,53.1895,29.2055,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Bragin EP,4.1,51.784,30.2559,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Brahin,18.5,51.797,30.209,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Chechevicy,11.3,52.92,30.85,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Elsk,16.3,51.77,29.155,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Gomel-1 CHP Power Plant Belarus,6.0,52.4141,31.0031,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Gomel-2 CHP Power Plant Belarus,544.0,52.4492,30.8167,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Grodno CHP-2 Power Plant Belarus,180.0,53.6675,23.9272,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Lida Power Plant Belarus,43.0,53.9011,25.291,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Lukoml Thermal Power Plant Belarus,2460.0,54.6803,29.1341,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Minsk-3 CHP CCGT Power Plant,542.0,53.8799,27.6476,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Minsk-4 CHP CCGT Power Plant,1035.0,53.872,27.4022,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Minsk-5 CHP CCGT Power Plant,780.0,53.611999999999995,27.954,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Mogilev CHP-2 Thermal Power Plant Ukraine,345.0,53.8128,30.3421,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Mozyr Thermal Power Plant Belarus,195.0,51.9049,29.3136,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Novopolotsk Thermal Power Plant Belarus,505.0,55.5265,28.549,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Orsha Cogeneration CCGT Power Plant Belarus,73.0,54.4809,30.3926,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Smorgon,18.7,54.41,26.48,Solar,6360.0,9379952.0,Developing
BLR,Belarus,Svetlogorsk CHP Power Plant Belarus,155.0,52.6274,29.7708,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Vitebsk Thermal Power Plant Belarus,75.0,55.1689,30.1355,Gas,6360.0,9379952.0,Developing
BLR,Belarus,Zhodino CHP CCGT Power Plant,54.0,54.0941,28.3505,Gas,6360.0,9379952.0,Developing
BEN,Benin,Akpakpa,40.5,6.3506,2.4295,Gas,1280.0,12123198.0,Developing
BEN,Benin,Cotonou,20.0,6.4263,2.3066,Oil,1280.0,12123198.0,Developing
BTN,Bhutan,Basochhu Hydroelectric Power Plant Bhutan,64.0,27.4254,89.9043,Hydro,2840.0,771612.0,Developing
BTN,Bhutan,Chhukha Hydroelectric Power Plant Bhutan,336.0,27.1104,89.5313,Hydro,2840.0,771612.0,Developing
BTN,Bhutan,Kurichhu Hydro-electric Power Station Bhutan,60.0,27.2162,91.2035,Hydro,2840.0,771612.0,Developing
BTN,Bhutan,Rangjung Small Hydroelectric Power Plant Bhutan,2.2,27.3567,91.6497,Hydro,2840.0,771612.0,Developing
BTN,Bhutan,Tala Hydroelectric Power Plant Bhutan,1020.0,27.035999999999998,89.5953,Hydro,2840.0,771612.0,Developing
BOL,Bolivia,Aranjuez Power Plant Bolivia,36.7,-19.0394,-65.2697,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Botijlaca Hydroelectric Power Plant Bolivia,10.6,-16.1925,-68.1405,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Bulo Bulo OCGT Power Plant Bolivia,90.0,-17.2424,-64.5409,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Cahua Hydroelectric Power Plant Bolivia,30.0,-16.0456,-67.9939,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Carrasco OCGT Power Plant Bolivia,152.6,-17.2125,-64.5275,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Chojlla Hydroelectric Power Plant Bolivia,38.4,-16.4124,-67.7725,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Chururaqui Hydroelectric Power Plant Bolivia,34.0,-16.105,-68.067,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Cobija,5.0,-11.025,-68.815,Solar,3180.0,11673029.0,Developing
BOL,Bolivia,Corani Hydroelectric Power Plant Bolivia,54.0,-17.2122,-65.8758,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Cutichucho Hydroelectric Power Plant Bolivia,24.0,-16.1425,-68.1158,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,El Alto (El Kenko) Power Plant Bolivia,80.42,-16.5653,-68.1811,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Entre Rios Power Plant Bolivia,120.0,-21.52,-64.1714,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Guaracachi CCGT Power Plant Bolivia,350.0,-17.7875,-63.1521,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Harca Hydroelectric Power Plant Bolivia,30.0,-16.0784,-68.0336,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Huaji Hydroelectric Power Plant Bolivia,34.0,-16.0416,-67.9566,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Karachipampa Power Plant Bolivia,14.4,-19.551,-65.722,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Sainani Hydroelectric Power Plant Bolivia,11.0,-16.124000000000002,-68.09,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Santa Cruz Power Plant Bolivia,42.3,-17.7549,-63.1398,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Santa Isabel Hydroelectric Power Plant Bolivia,93.4,-17.1916,-65.8232,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Santa Rosa Hydroelectric Power Plant Bolivia,18.0,-16.1318,-68.1095,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Tiquimani Hydroelectric Power Plant Bolivia,9.6,-16.2072,-68.1235,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Uyuni Colcha K,50.0,-20.75,-67.65,Solar,3180.0,11673029.0,Developing
BOL,Bolivia,Valle Hermoso Power Plant Bolivia,167.0,-17.4302,-66.1169,Gas,3180.0,11673029.0,Developing
BOL,Bolivia,Yanacachi Norte Hydroelectric Power Plant Bolivia,51.1,-16.3887,-67.7373,Hydro,3180.0,11673029.0,Developing
BOL,Bolivia,Yunchara,5.6,-21.83,-65.23,Solar,3180.0,11673029.0,Developing
BOL,Bolivia,Zongo Hydroelectric Power Plant Bolivia,11.0,-16.2719,-68.1227,Hydro,3180.0,11673029.0,Developing
BIH,Bosnia and Herzegovina,Bocac Hydroelectric Power Plant Bosnia and Herzegovina,110.0,44.5075,17.1618,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Capljina Pumped Storage Power Plant Bosnia and Herzegovina,420.0,43.0133,17.8041,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Dubrovnik Hydroelectric Power Plant Bosnia and Herzegovina,216.0,42.6037,18.2357,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Gacko Coal CHP Power Plant Bosnia and Herzegovina,300.0,43.1724,18.5128,Coal,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Grabovica Hydroelectric Power Plant Bosnia and Herzegovina,115.0,43.5872,17.7189,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Jablanica Hydroelectric Power Plant Bosnia and Herzegovina,180.0,43.6924,17.7325,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Jajce I Hidroelektrana Bosnia and Herzegovina,48.0,44.3774,17.2816,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Jajce II Hidroelektrana Bosnia and Herzegovin,30.0,44.4279,17.2404,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Kakanj CHP Power Plant Bosnia and Herzegovina,450.0,44.0899,18.1143,Coal,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Krupa Hydroelectric Power Plant Bosnia and Herzegovina,48.5,44.5624,17.135,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Mostar Hydroelectric Power Plant Bosnia and Herzegovina,75.0,43.3776,17.8449,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Mostarsko Blato Hydroelectric Power Plant Bosnia and Herzegovina,60.0,43.2989,17.794,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Pec Mlini Hydroelectric Power Plant Bosnia and Herzegovina,30.0,43.3375,17.3261,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Rama Hydroelectric Power Plant Bosnia and Herzegovina,160.0,43.747,17.6758,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Salakovac Hydroelectric Power Plant Bosnia and Herzegovina,210.0,43.4478,17.8369,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Trebinje I Hydroelectric Power Plant Bosnia and Herzegovina,180.0,42.7338,18.4971,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Trebinje II Hydroelectric Power Plant Bosnia and Herzegovina,8.0,42.7066,18.3805,Hydro,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Tuzla CHP Power Plant Bosnia and Herzegovina,730.0,44.5215,18.6056,Coal,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Ugljevik CHP Coal Power Plant Bosnia and Herzegovina,300.0,44.6829,18.9671,Coal,6080.0,3280815.0,Developing
BIH,Bosnia and Herzegovina,Visegrad Hydroelectric Power Plant Bosnia and Herzegovina,315.0,43.7603,19.2891,Hydro,6080.0,3280815.0,Developing
BWA,Botswana,Morpule,732.0,-22.5223,27.0491,Coal,6640.0,2351625.0,Developing
BWA,Botswana,Sua Pan Soda Ash,14.0,-21.1667,27.5167,Coal,6640.0,2351625.0,Developing
BRA,Brazil,14 de Julho,100.71,-29.0648,-51.6749,Hydro,7850.0,212559409.0,Developing
BRA,Brazil,3M Itapetininga,3.84,-23.5927,-48.0901,Oil,7850.0,212559409.0,Developing
BRA,Brazil,3M Sumaré,6.4,-22.8152,-47.1781,Oil,7850.0,212559409.0,Developing
BRA,Brazil,AJ Rorato,2.19,-23.9277,-52.4869,Oil,7850.0,212559409.0,Developing
